label,companyName,companyAddress,phoneNumber,city,
"환경, 설비, 기계",PT VINA,"105 D. Nguyen Cong Tru, Lien Bao, Vinh Yen, VINH PHUC",+842113612369,VINH PHUC,★★★☆☆
"환경, 설비, 기계",M&S SOLUTIONS,"109 L17-B9, Chung cu Hoang Huy, An Dong, An Dương, Hải Phòng",+84936641901,HAI PHONG,★★☆☆☆
"환경, 설비, 기계",MODOO TECH,"Phòng 107+108, Khu nhà văn phòng Công ty TNHH Vận Tải Tiến Mạnh, Xã Bắc Sơn, Huyện An Dương, Thành Phố Hải Phòng",+84356526963,HAI PHONG,★★☆☆☆
"환경, 설비, 기계",SEONGHO TECH VINA,"Lo Q1, KCN Trang Due, thuoc Khu Kinh te Dinh Vu, An Hoa, An Duong, Hai Phong",+842252299352,HAI PHONG,★★★☆☆
"환경, 설비, 기계","SJ Precision co., Ltd","Hamlet 1, Cat Da Lane, Lam Ha ward, Kien An district, Hai Phong Repair Center : No. 705, Lot CC3-1,Trang due Industrial Park, Hai Phong",+84973958369,HAI PHONG,★★☆☆☆
"환경, 설비, 기계",WOOSUNG SPECIAL VIETNAM COMPANY LIMITED,"Room 601, 6th floor, Building No. 8, Lot 28A Le Hong Phong, Dong Khe, Ngo Quyen, Hai Phong",+842258831367,HAI PHONG,★★★☆☆
"환경, 설비, 기계",YJ LINK VINA,"Thua dat B31 thuoc lo CN4, KCN An Duong, Hong Phong,  An Duong,  Hai Phong",+842252299420,HAI PHONG,★★★★☆
"환경, 설비, 기계","YUIN Co.,Ltd","Quan Da, Dong Ly, My Dong, Thuy Nguyen, Hai Phong",+842253645621,HAI PHONG,★★★☆☆
"환경, 설비, 기계",Nami Energy,"009 Dang Duc Thuat, My Kim 1 Quarter, Tan Phong Ward, District 7, Ho Chi Minh City, Vietnam",+842822005300,HO CHI MINH,★★☆☆☆
"환경, 설비, 기계","DITECH CO.,LTD","Thôn Nho Tràng, Vĩnh Khúc, Văn Giang,  HưngYên",+842213997056,HUNG YEN,★★☆☆☆
"환경, 설비, 기계",VIETNAM ENDI. JSC CO,"Pho Dau, Tan Quang, Van Lam, Hung Yen",+84352019543,HUNG YEN,★★☆☆☆
"환경, 설비, 기계",DAEHAN VINA ENGINEERING LIMITED COMPANY,"No. 38/193 Van Cao, Dang Lam, Hai An, Hai Phong",+84935505650,HAI PHONG,★★★☆☆
"환경, 설비, 기계",GET SYSTEM VINA COMPANY LIMITED,"HA1.79, Vinhomes Marina, Cau Rao 2, Vo Nguyen Giap, Vinh Niem, Le Chan, Hai Phong",+84934424488,HAI PHONG,★★☆☆☆
"환경, 설비, 기계",GLOBAL ENG VIETNAM LIMITED COMPANY,"3rd floor, Htower II Building, No. 195 Van Cao, Dang Giang, Ngo Quyen, Hai Phong",+842253511199,HAI PHONG,★★☆☆☆
"환경, 설비, 기계",GST CALIBRATION CENTER,"No.30 Lot L2 Namsong Lach Tray House area, Anh Dung, Duong Kinh, Hai Phong",+842258830651,HAI PHONG,★★★☆☆
"환경, 설비, 기계",H&F DB.LOD INNO VIET COMPANY LIMITED,"1st floor, No. 406-HK10, Lach Tray, Vinh Niem, Le Chan, Hai Phong",+842253979113,HAI PHONG,★★☆☆☆
"환경, 설비, 기계",HPK VIET NAM COMPANY LIMITED,"3rd floor, Unit 2, Lot I-1, KCN Trang Due, Dinh Vu - Cat Hai Economic Zone, Hong Phong, An Duong, Hai Phong",+84353677825,HAI PHONG,★★★☆☆
"환경, 설비, 기계",IMTECH VINA COMPANY LIMITED,"Orchid Building, No. 156 - 158 Cho Lung, Dang Hai, Hai An , Hai Phong",+842252604888,HAI PHONG,★★★★☆
"환경, 설비, 기계",JPC VINA,"R.504, Akashi Building, Lot 2A, No.10, Le Hong Phong, Hai Phong",+849343092460,HAI PHONG,★★★☆☆
"환경, 설비, 기계",KOJIS VINA LIMITED COMPANY,"Hoang Lau, Hong Phong, An Duong, Hai Phong",+84963738583,HAI PHONG,★★☆☆☆
"환경, 설비, 기계","VESCO PEST CONTROL Co.,LTD","[하노이지사] 39/I4, Khu đô thị Yên Hoà, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội ""[호치민 지사] Số 3a, đường số 5, khu phố 4, phường An Phú, Thành phố Thủ Đức, Thành phố Hồ Chí Minh""",+841900013008,HA NOI,★★☆☆☆
"환경, 설비, 기계",VIETECO,"34H1 YEN HOA URBAN AREA, YEN HOA WARD, CAU GIAY DISTRICT, HA NOI",+84941940096,HA NOI,★★☆☆☆
"환경, 설비, 기계","VIETNAM VIETSTANDARD CO.,LTD","22-16A3 Villas, European, Mo Lao, Ha Dong, Hanoi",+842432004925,HA NOI,★★★☆☆
"환경, 설비, 기계",VINA CENTURY,"NO37,Line 1, Tran Thai Tong street,41 hamlet,Dich Vong ward,              Cau Giay,Ha Noi",+842435553646,HA NOI,★★☆☆☆
"환경, 설비, 기계",WATERZONE VIETNAM,"P.1101, Bldg. C, Ho Guom Plaza, 110 Tran Phu, Ha Dong, Hanoi",+842437835339,HA NOI,★★☆☆☆
"환경, 설비, 기계",YUJIN COMPRESSOR VIETNAM,"Lot 2 CN5, Minh Khai Small & Medium size I.Z, North Tu Liem, Hanoi",+842432009868,HA NOI,★★★☆☆
"환경, 설비, 기계",DS INV,"LAND LOT D 1, DAI AN EXPANSION IDZ, LAI CACH TOWN, CAM GIANG DISTRICT, HAI DUONG PROVINCE TEL / +84 220 3555659 BRANCH: LAND LOT D 1, DAI AN EXPANSION IDZ, LAI CACH TOWN, CAM GIANG DISTRICT, HAI DUONG PROVINCE TEL / +84 220 3555659",+84902256693,HAI DUONG,★★☆☆☆
"환경, 설비, 기계",SAMCHULLY CARBOTECH VIETNAM,"Lot CN15, CN16, CN17 Luong Dien I.Z, Luong Dien, Cam Giang, Hai Duong",+842203789505,HAI DUONG,★★★☆☆
"환경, 설비, 기계",AEGIS SYSTEM VIET NAM COMPANY LIMITED,"Room 731, 732, 733, 734, Thanh Dat Building 1, No. 3 Le Thanh Tong, May To, Ngo Quyen, Hai Phong",+842258831408,HAI PHONG,★★★★☆
"환경, 설비, 기계",ATEC SYSTEM VIET NAM COMPANY LIMITED,"5th floor, Lot CC3-1, KCN Trang Due, Dinh Vu - Cat Hai Economic Zone, Hong Phong , An Duong, Hai Phong",+842252400701,HAI PHONG,★★★☆☆
"환경, 설비, 기계",SHINHAN ELEVATOR VIETNAM,"6Floor, Ngoi Sao Tower, Duong Dinh Nghe, Yen Hoa, Cau Giay, Hanoi",+842435553851,HA NOI,★★☆☆☆
"환경, 설비, 기계",SHINHAN TECH VINA,"3rd Fl., 22 Nguyen Khang, Yen Hoa, Cau Giay, Hanoi",+842432242447,HA NOI,★★☆☆☆
"환경, 설비, 기계",SHINSUNG ENG (VIETNAM),"Phòng F1114 Tầng 11, Tòa nhà Charmvit Tower, Số 117 đường Trần Duy Hưng, Phường Trung Hòa, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam",+842462659124,HA NOI,★★☆☆☆
"환경, 설비, 기계",SHTEK TECHNOLOGY JSC,"So 9, Ngach 18/1, Ngo 111 Trieu Khuc, Xa Tan Trieu, Huyen Thanh Tri, Hanoi",,HA NOI,★★★☆☆
"환경, 설비, 기계",SK ECO PLANT,"Unit 2507, Keangnam Landmark 72 Building, Nam Tu Liem, Hanoi, Vietnam",+8447689306,HA NOI,★★☆☆☆
"환경, 설비, 기계",SONG DA AIT,"5th Fl., SIMCO Song Da Bldg., Van Phuc New Urban Elementary, Ha Noi",+842422212468,HA NOI,★★☆☆☆
"환경, 설비, 기계","SONG HAN CO.,LTD","647A Kim Ma, Ba Dinh, Hanoi",+842439288101,HA NOI,★★★☆☆
"환경, 설비, 기계",TELLUS TECH VINA,"Toà nhà SIMCO, 28 Phạm Hùng, Mỹ Đình, Nam Từ Liêm, Hà Nội",+84388654279,HA NOI,★★☆☆☆
"환경, 설비, 기계",TMCENTER(TMC),"5F, Machinco 1 Bld, 10 Tran Phu, Ha Dong, Hanoi",+842432009242,HA NOI,★★★☆☆
"환경, 설비, 기계","Trane Vietnam Service Co., Ltd","13F, Icon4 Tower - 243A De La Thanh -Lang Thuong - Dong Da Dist - Hanoi",+842839977770,HA NOI,★★★★☆
"환경, 설비, 기계","KOREA PLASTIC MART CO.,LTD","4th floor Truong An office buildings, 136 Hoang Nhu Tiep, Bo De ward, Long Bien dist, Hanoi",+842463286460,HA NOI,★★★☆☆
"환경, 설비, 기계",KOTITI VN-E&E Branch,"Tang 5, toa nha Airimex, 414 Nguyen Van Cu, Bo De, Long Bien, Hanoi",+848223451713,HA NOI,★★☆☆☆
"환경, 설비, 기계","KUMKANG ENERTECH VINA CO.,LTD","1st Floor, No.138 Tran Binh, My Dinh 2, Nam Tu Liem, Hanoi.",+842432115614,HA NOI,★★☆☆☆
"환경, 설비, 기계","MARPOSS VIETNAM CO.,LTD","7th, Diamond Flower Building, Le Van Luong, Trung Hoa, Thanh Xuan, Hanoi",+842473010777,HA NOI,★★☆☆☆
"환경, 설비, 기계","MRO TRADE & SERVICE Co.,Ltd","So 21 D4, To Dan Pho So 5, Phuc La, Ha Dong, Hanoi",+842439995988,HA NOI,★★★☆☆
"환경, 설비, 기계","N.I.VINA CO.,LTD","No 4-BT3, Trung Van, Nam Tu Liem, Hanoi",+842432123727,HA NOI,★★☆☆☆
"환경, 설비, 기계",ORGANO (VIET NAM) COMPANY LIMITED,"Floor 3, Detech Tower, 8 Ton That Thuyet Street, My Dinh 2 BRANCH: Plot No.D10, STDF No.RF1a, Thang Long IP 2, Di Su, My Hao, Hung Yen Province",+842439446756,HA NOI,★★☆☆☆
"환경, 설비, 기계",PNA VINA,"110 Me Tri Ha, Me Tri, Nam Tu Liem, Hanoi.",+842437876300,HA NOI,★★★☆☆
"환경, 설비, 기계",SAEHAN GREEN VINA,"D122, Garden House, Viet Hung, Hano BRANCH: Ba Hang IC, Nam Dong, Hai Duong, Hai Duong",+842203752855,HA NOI,★★☆☆☆
"환경, 설비, 기계",SAEJONG VINA,"No 24/ 203 Hoang Quoc Viet, Cau Giay, Hanoi",+842466635396,HA NOI,★★★☆☆
"환경, 설비, 기계",FUTURE WATERTREAMENT,"Pho Phao Dai Lang, Lang Thuong, Dong Da, Hanoi",+84909698007,HA NOI,★★★★☆
"환경, 설비, 기계",GK INTERNATIONAL,"P104, toa nha Phuong Nga, s0 15, ngo 2, Pho Yho Thap, Phuong Dich Vong, Quan Cau Giay, Hanoi",+842466838009,HA NOI,★★★☆☆
"환경, 설비, 기계",H & P HYDROTECH LTD COMPANY,"R.4321, C2 Building Vinhomes D'Capitale, 119 Tran Duy Hung, Trung Hoa, Cau Giay, Hanoi BRANCH: Lot CN2, Nam Cau Kien IP, Kien Bai, Thuy Nguyen Dist, Hai Phong city",+842432043022,HA NOI,★★☆☆☆
"환경, 설비, 기계",HA ANH TECH,"116 Hau Ai, Xa Van Canh, Hoai Duc, Hanoi",+84845385624,HA NOI,★★☆☆☆
"환경, 설비, 기계",HAEWON,"17/397 Pham Van Dong, Xuan Dinh, Bac Tu Liem, Hanoi",+842432000984,HA NOI,★★☆☆☆
"환경, 설비, 기계","HAN SHIN CO.,LTD","Nhà D5-8 cụm làng nghề Triều Khúc, Tân Triều, Thanh Trì, Hà Nội",+842435528480,HA NOI,★★★☆☆
"환경, 설비, 기계","HANKOOK TOWER CRANE CO.,LTD","3rd Floor, Plot 112-TT3, My Dinh Song Da, Tu Liem, Hanoi",,HA NOI,★★☆☆☆
"환경, 설비, 기계",HANWHA POWER SYSTEMS VIETNAM,"6F, Star Tower, Duong Dinh Nghe Street, Yen Hoa Ward, Cau Giay District, Hanoi, Vietnam",+842432012450,HA NOI,★★☆☆☆
"환경, 설비, 기계","HEATCO., JSC","Thon Van Khe, Nghia Huong, Quoc Oai, Hanoi",+84988593158,HA NOI,★★★☆☆
"환경, 설비, 기계","HWACHEON GLOBAL SERVICE Co.,Ltd","BT1 - C55, Lo BT 105, Bac An Khanh, An Khanh, Hoai Duc, Hanoi",+84387888881,HA NOI,★★☆☆☆
"환경, 설비, 기계","YOUNG JIN ELEVATOR Co.,Ltd","No. 3, Khue My Dong 3, Khue My, Ngu Hanh Son, Da Nang",+842363539747,DA NANG,★★★☆☆
"환경, 설비, 기계",21C HAN VINA,"House No.67, Alley 20, Do Quang, Trung Hoa, Cau Giay, Hanoi",+842432216438,HA NOI,★★★★☆
"환경, 설비, 기계",A&G Tech,"No.9 km17, 6th route, Dong Mai Ward, Ha Dong Dist, Hanoi, Vietnam",+84384251010,HA NOI,★★★☆☆
"환경, 설비, 기계",AISTV,"Phong 702, So 12 Tran Quoc Vuong, Cau Giay, Hanoi",+842432115132,HA NOI,★★☆☆☆
"환경, 설비, 기계","BCT VINA Co.,Ltd","2501-07, 25th FL, Keangnam Hanoi Landmark Tower, Plot E6, Cau Giay, Me Tri, Tu Liem, Hanoi",+842462823045,HA NOI,★★☆☆☆
"환경, 설비, 기계",BKT Viet Nam,"26B floor, song Da Tower, pham Hung street, My Dinh 1 ward, Nam Tu Liem, Hanoi",+842432565185,HA NOI,★★☆☆☆
"환경, 설비, 기계",BOKUK VN,"No.3, Alley 23, 61 Tran Duy Hung, Cau Giay, Hanoi",+842439927379,HA NOI,★★★☆☆
"환경, 설비, 기계","CES HOLDINGS VINA CO.,LTD","BT8, VINECO 2, PHUONG TRUNG HOA, QUAN CAU GIAY, TP HAANOI, VIETNAM",+84857340008,HA NOI,★★☆☆☆
"환경, 설비, 기계","CESCO VIETNAM CO.,LTD – HA NOI BRANCH","2 Floor, OCT 1 B/D, KDT Co Nhue, Xuan Dinh, Bac Tu Liem DISTRICT, Ha Noi city, Vietnam",+842438371199,HA NOI,★★☆☆☆
"환경, 설비, 기계",CHUNG AM VINA,"No.3, Hamlet 67, Nguyen Khai Trac , Mai Dich, Cau Giay, Hanoi",+842437921406,HA NOI,★★★☆☆
"환경, 설비, 기계","KOMES VINA Co.,Ltd","No 223, Ly Thai Tong, Suoi Hoa, Bac Ninh",+842223908197,BAC NINH,★★☆☆☆
"환경, 설비, 기계",KOREA METROLOGY SYSTEM VINA COMPANY LIMITED,"No 223 Ly Thai To, Suoi Hoa, Bac Ninh",+842223908197,BAC NINH,★★★☆☆
"환경, 설비, 기계",KSC SPINDLE VINA COMPANY LIMITED,"No 7, N4, Ly Nhan Tong, Vo Cuong, Bac Ninh",+84979277469,BAC NINH,★★★★☆
"환경, 설비, 기계",MXN VINA COMPANY LIMITED,"Ap Don, Yen Trung, Yen Phong, Bac Ninh",+84902081991,BAC NINH,★★★☆☆
"환경, 설비, 기계","PDT VINA Co.,Ltd","Room 403, 4 floor, 68 Ly Thai To, Vo Cuong, Bac Ninh",+842223822080,BAC NINH,★★☆☆☆
"환경, 설비, 기계","PORTAL SAFETY Co.,Ltd","Lot 41C, Bo Son I, Binh Than, Vo Cuong, Bac Ninh",+842223895618,BAC NINH,★★☆☆☆
"환경, 설비, 기계","SANG-A FRONTEC VINA Co.,Ltd","No. 37, Road 11, I.Z, VSIP Bac Ninh, Dai Dong, Tien Du, Bac Ninh",+842223835535,BAC NINH,★★☆☆☆
"환경, 설비, 기계",SPECIAL WHITE,"Số 6A, đường Võ Cường 13, p Võ Cường, tp. Bắc Ninh",+84966987277,BAC NINH,★★★☆☆
"환경, 설비, 기계","SYMKOS Co.,Ltd","Khac Niem I.Z, Bac Ninh",+842223907995,BAC NINH,★★☆☆☆
"환경, 설비, 기계","THE RICH COMPANY VIET NAM CO.,LTD","Nx03, Que Vo I.Z (Expanded Area), Phuong Lieu, Que Vo, Bac Ninh",+842223906048,BAC NINH,★★☆☆☆
"환경, 설비, 기계",GS TECH VINA COMPANY LIMITED,"Room 606 V-Tower, No. 39 Ly Thai To, Vo Cuong, Bac Ninh",+842226509068,BAC NINH,★★★☆☆
"환경, 설비, 기계","HANGUKGONGGI VINA Co.,Ltd","Le Thai To, Vo Cuong, Bac Ninh",,BAC NINH,★★☆☆☆
"환경, 설비, 기계",HANWHA TECHWIN AUTOMATION VIETNAM COMPANY LIMITED,"Lot O-2, Que Vo Industrial Zone extended area. Nam Son, Bac Ninh",+842222221050,BAC NINH,★★★☆☆
"환경, 설비, 기계",HIGH DIGITAL TECH VINA,"Lot 11-N11, Vo Cuong 3, Vo Cuong, Bac Ninh",+842226520666,BAC NINH,★★★★☆
"환경, 설비, 기계",HUMINTECH VINA COMPANY LIMITED,"9th floor, room 904, No. 3, Le Thai To, Vo Cuong, Bac Ninh",+842223682866,BAC NINH,★★★☆☆
"환경, 설비, 기계",INNO TECH COMPANY LIMITED,"2A, Bui Xuan Phai Street, Kinh Bac, Bac Ninh",+842223828011,BAC NINH,★★☆☆☆
"환경, 설비, 기계","J&L TECH VINA Co.,Ltd","TS 10/8 Tien Son I.Z, Noi Due, Tien Du, Bac Ninh",+842223734082,BAC NINH,★★☆☆☆
"환경, 설비, 기계","J-TEC SOLUTION VINA Co.,Ltd","Lot 16, Que Vo I.Z, Phuong Lieu, Que Vo, Bac Ninh",+842223903345,BAC NINH,★★☆☆☆
"환경, 설비, 기계","JASTECH VIETNAM MANUFACTURING CO., LTD",Land plot number 62/Lot A3/Ap Don service residential area,+842223906905,BAC NINH,★★★☆☆
"환경, 설비, 기계","KANG WON DUCT VINA CO.,LTD",Bac Ninh Province in Vietnam-Bac Ninh City-Dai Phuc Phuong District 1,+84858672255,BAC NINH,★★☆☆☆
"환경, 설비, 기계","BRS VINA CO.,LTD","Room 405, 406 4th Floor V-Tower Building, No. 39 Ly Thai To, Vo Cuong, Bac Ninh",,BAC NINH,★★☆☆☆
"환경, 설비, 기계",CHD VINA COMPANY LIMITED,"Lot 32N19, land plot number 59, map sheet number 81, Vo Cuong, Bac Nin",+84965324198,BAC NINH,★★★☆☆
"환경, 설비, 기계",Cheong Song E&C,"Tien Son Industrial Park(Expanded Area), Dong Nguyen, Tu Son, Bac Ninh",+842223906212,BAC NINH,★★☆☆☆
"환경, 설비, 기계","CLOVER FILTER VINA CO.,LTD","Dai Dong Hoan Son I.P, Hoan Son, Tien Du, Bac Ninh",+842223848610,BAC NINH,★★★☆☆
"환경, 설비, 기계",DAE SUN VINA CONS,"Lo CN08-2,KCN Yen Phong(khu mo rong),Yen Trung,Yen Phong,Bac ninh,Viet nam",+842223903214,BAC NINH,★★★★☆
"환경, 설비, 기계","DAI NAM Environment Co.,Ltd","Ha Noi, Nam Tu Liem, Trung Van, Trung Van urban Area, BT4-2,18",+84967263350,BAC NINH,★★★☆☆
"환경, 설비, 기계","DEOKWON VINA Co.,Ltd","Lot H3-3, Que Vo I.P, Van Duong, Bac Ninh",+842223634111,BAC NINH,★★☆☆☆
"환경, 설비, 기계","DSNOMURA VINA Co.,Ltd","Lot CN3-7 , Yen Phong II-C IZ, Cho Town, Yen Phong District, Bac ninh",+84972749065,BAC NINH,★★☆☆☆
"환경, 설비, 기계",ENC TECH VINA LIMITED COMPANY,"No. 38, Vo Cuong 11 street, Vo Cuong, Bac Ninh",+842043605555,BAC NINH,★★☆☆☆
"환경, 설비, 기계",FDS JUNGDO Vina,"Khu Xuân Ổ A, Phường Võ Cường , Thành Phố Bắc Ninh",+842226539333,BAC NINH,★★★☆☆
"환경, 설비, 기계","CHANG SUNG ONE MEMBER CO,. LTD","299 Hoang Van Thu Street, Hoang Van Thu Ward, Bac Giang City, Bac Giang Province",+842043528599,BAC GIANG,★★☆☆☆
"환경, 설비, 기계",SHC VINA,"Lo CN 16 KCN Van Trung, Van Trung, Viet Yen, Bac Giang",+849685901880,BAC GIANG,★★☆☆☆
"환경, 설비, 기계","SMEC VINA CO.,LTD","17th Floor, Vinaconex-9 Building, Lot HH2-2 Me Tri Ha, Pham Hung, Nam Tu Liem, Hanoi BRANCH: ('+8424) 7102 8688",,HA NOI,★★★☆☆
"환경, 설비, 기계",V.P.E,"Six floor, Startower, D32, Yen Hoa, Cau Giay, Hanoi",+842422255816,HA NOI,★★☆☆☆
"환경, 설비, 기계","AKC VINA Co.,Ltd","No.275, Le Thanh Tong, Vo Cuong, Bac Ninh",+842223858566,BAC NINH,★★★☆☆
"환경, 설비, 기계",ANI VINA,"Lô CN08-1, Khu Công Nghiệp Yên Phong (Khu mở rộng), Xã Yên Trung, Huyện Yên Phong, Tỉnh Bắc Ninh, Việt Nam",+842223896029,BAC NINH,★★★★☆
"환경, 설비, 기계",AP SYSTEMS VIET NAM,"Private house Nguyen Vinh Than, Binh Than Street, Vo Cuong Ward, Bac Ninh City, Bac Ninh",,BAC NINH,★★★☆☆
"환경, 설비, 기계",BMK VINA COMPANY LIMITED,"Room 602, 6th floor, Honda Vinh Cat building, No 39 Ly Thai  To, Vo Cuong, Bac Ninh",+84822401096,BAC NINH,★★☆☆☆
"환경, 설비, 기계",BON SOLUTIONS VINA COMPANY LIMITED,"Ba Huyen, Khac Tiep, Bac Ninh",+849634685760,BAC NINH,★★☆☆☆
"환경, 설비, 기계",BROADTEK VINA COMPANY LIMITED,"6th floor, MB Bac Ninh building, No. 24, Ly Thai To street, Bac Ninh",+84978957883,BAC NINH,★★☆☆☆
법무.회계.투자자문,WINCO LAW FIRM,"54 Tran Quoc Vuong Street, Cau Giay District, Hanoi, Vietnam",+842437628119,HA NOI,★★★☆☆
법무.회계.투자자문,"WOORI TAX & ACCOUNTING CO.,LTD","3506, 35F, Keangnam Landmark 72 Building, Nam Tu Liem, Hanoi",+842438378549,HA NOI,★★☆☆☆
법무.회계.투자자문,YEIL ACCOUNTING CORP,"1 Le Phung Hieu, Hoan Kiem, Hanoi",+842438241990,HA NOI,★★☆☆☆
법무.회계.투자자문,"Yoon & Yang Law (Vietnam) LLC, Hanoi Office","9F, East Tower, Lotte Center Hanoi, 54 Lieu Giai, Cong Vi, Ba Dinh, Hanoi",+842473040001,HA NOI,★★★☆☆
법무.회계.투자자문,"DONG-A AUDIT & ADVISORY CO., LTD.","5th Floor, SUDICO(HH3) Building, My Dinh Song Da, Nam Tu Liem, Hanoi, Vietnam",+842432008421,HA NOI,★★☆☆☆
법무.회계.투자자문,KPMG LIMITED,"46th Floor, Keangnam Hanoi Landmark Tower 72, Plot E6, Pham Hung, Cau Giay, Nam Tu Liem, Hanoi",+842439461600,HA NOI,★★★☆☆
법무.회계.투자자문,Yulchon Limited Liability Law Firm,"27th floor, East Wing, Lotte Center Hanoi, 54 Lieu Giai street, Cong Vi BRANCH: Unit 601-602, 6th Floor, Diamond Plaza, 34 Le Duan St., Ben Nghe Ward, Dist.1, HO CHI MINH",+842438378200,HA NOI,★★★★☆
법무.회계.투자자문,"CTAC EJ (VIETNAM) ADVISORY CO., LTD","7th floor, Saigon Paragon Building, 03 Nguyen Luong Bang, Tan Phu Ward, District 7, HO CHI MINH. City",+84971000938,HO CHI MINH,★★★☆☆
법무.회계.투자자문,KIM&CHANG,"Unit 16.01, 16th Floor, Deutsches Haus Building, 33 Le Duan Street, Ben Nghe Ward, District 1, Ho Chi Minh City BRANCH: Capital Place, Tower 01, Floor 16th, Room CP1.16.04, 29 Lieu Giai Street, Ngoc Khanh Ward, Ba Dinh District, Hanoi",+842838275176,HO CHI MINH,★★☆☆☆
법무.회계.투자자문,Rouse Legal Vietnam Ltd.,"Suite 1003, 10th Floor, Ruby Tower, 81-85 Ham Nghi, Nguyen Thai Binh Ward, District 1, HO CHI MINH",+842838236770,HO CHI MINH,★★☆☆☆
법무.회계.투자자문,Sungshin Advisory,"9th Floor, 3A building, No.03 Lane 82 Duy Tan Str., Cau Giay Dist., Hanoi, Vietnam",+84368575076,HA NOI,★★☆☆☆
법무.회계.투자자문,"T&H Consultancy and Trading Co., Ltd.","1907, Charmvit Tower, 117 Tran Duy Hung, Hanoi",+84243724540,HA NOI,★★★☆☆
법무.회계.투자자문,"T&H LAW FIRM CO.,LTD","19th Fl., Charm Vit Tower, 117 Tran Duy Hung, Trung Hoa, Cau Giay, Hanoi",+842432676011,HA NOI,★★☆☆☆
법무.회계.투자자문,TC & PARTNERS LAW FIRM,"Floor 10, Viglacera Building, No.1 Thang Long Boulevard, Nam Tu Liem, Hanoi",+842462821066,HA NOI,★★☆☆☆
법무.회계.투자자문,TTP Bengoshi law firm,"2 Floor, Vitranco Building,  192 Thai Thinh, Dong Da, Ha Noi, Viet Nam",+842435736845,HA NOI,★★★☆☆
법무.회계.투자자문,UHY ACA AUDITING AND CONSULTING,"5F, (tang van phong) B2 toa nha Roman Plaza, To Huu, Dai Mo, Nam Tu Liem, Hanoi",+842435552088,HA NOI,★★☆☆☆
법무.회계.투자자문,UNI CONSULTING,"220 Hoang Ngan, Trung Hoa, Cau Giay, Hanoi",+84908535898,HA NOI,★★★☆☆
법무.회계.투자자문,VACO AUDITING COMPANY LTD.,"12A floor, 319 Corporation Tower, 63 Le Van Luong, Cau Giay, Hanoi BRANCH: 11th Floor, HUD Building, 159 Dien Bien Phu, Binh Thanh, HO CHI MINH No. 79 Ha Huy Giap, Quyet Thang, Bien Hoa, Dong Nai",+842435770781,HA NOI,★★★★☆
법무.회계.투자자문,Vietlink law firm,"No 203, 2 Floor Giang Vo Lakeview Building, D10 Giang Vo, Ba Dinh District, Hanoi City",+842437690339,HA NOI,★★★☆☆
법무.회계.투자자문,WIDUS LAW FIRM,"15th Fl., Song Da Tower, My Dinh Song Da, Me Tri, Nam Tu Liem, Hanoi",,HA NOI,★★☆☆☆
법무.회계.투자자문,KPMG LIMITED,"46th Floor, Keangnam Hanoi Landmark Tower, Plot E6, Pham Hung Str, Nam Tu Liem, Hanoi 호치민 사무실: Level 10, Sun Wah Tower 115 Nguyen Hue Street, District 1 Ho Chi Minh City, Vietnam",+842439461600,HA NOI,★★☆☆☆
법무.회계.투자자문,"L&PK CONSULTING, ACCOUNTING COMPANY","2F, Khoi B, Toa nha Song Da, Pham Hung, My Dinh I, Nam Tu Liem, Hanoi",+842471077868,HA NOI,★★☆☆☆
법무.회계.투자자문,Law2B LLC,"11th Floor, #11-03, SUDICO Building (HH3) Me Tri Road, My Dinh 1 Ward Nam Tu Liem District, Hanoi, Vietnam",+84901987338,HA NOI,★★★☆☆
법무.회계.투자자문,Lee & Ko Vietnam LLC (Hanoi Office),"Unit 1006, 10th floor, Lotte Center Hanoi, 54 Lieu Giai, Cong Vi, Ba Dinh, Hanoi",+842432262801,HA NOI,★★☆☆☆
법무.회계.투자자문,LOGOS Law LLC,"Suite 2403, 24th Floor, Keangnam Hanoi Landmark Tower, Plot E6, Pham Hung street, Me Tri Ward, Nam Tu Liem District, Hanoi BRANCH: Suite 602, 6th Floor, Phi Long Tower, 52 Nguyen Van Linh Street, Nam Duong Ward, Hai Chau District, Da Nang, Vietnam",+84936368001,HA NOI,★★☆☆☆
법무.회계.투자자문,MEKONG LIMITED LIABILITY COMPANY,"97 Tran Quoc Toan, Tran Hung Dao, Hoan Kiem, Hanoi",+842439428996,HA NOI,★★★☆☆
법무.회계.투자자문,NDTC & PARTNERS,"Unit 2, 1st Floor, International Centre, 17 Ngo Quyen, Hoan Kiem, Hanoi",+842439388628,HA NOI,★★☆☆☆
법무.회계.투자자문,"NEXIA STT CO., LTD","19th Floor, C’Land Tower, 156 Xa Dan II, Dong Da District, Hanoi, Vietnam",+842439350990,HA NOI,★★★☆☆
법무.회계.투자자문,"NHC INTERNATIONAL CO.,LTD","Tầng 9, toà nhà Intracom, số 82 Dịch Vọng Hậu, phường Dịch Vọng Hậu, quận Cầu Giấy, Hà Nội",+842437835607,HA NOI,★★★★☆
법무.회계.투자자문,NOVA VISION KOREA,"2F, Trung Yen Tower, Trung Yen, Cau Giay, Hanoi",+84243836551,HA NOI,★★★☆☆
